audio,text,source
00000932.wav,"Thì những lúc như vậy tôi không tránh khỏi cái cảm giác là thấy có ghen tị đôi chút bởi vì là mình chưa bao giờ được trải qua cái quãng đời sinh viên như là các bạn. Bên cạnh đó là cái cảm giác cảm thấy thiệt thồi đôi chút khi mà bạn bè mình thì được học một cách chính quy, được các thầy cô truyền đạt những cái kiến thức một cách có bài bản và có hệ thống. Trong khi mình thì phải mày mò tự học, thiếu đầu thiếu đuôi.",2
00000933.wav,"Tuy nhiên, đó nó chỉ là những cái cảm giác ở trong cái quãng thời gian đầu. Giờ đây khi mà đã đi qua được một quãng khá xa rồi, nhìn lại thì tôi không còn cái cảm giác đó nữa. Thậm chí là tôi còn có những cái suy nghĩ ngược lại. Đó là chính nhờ không đi học đại học mà tôi biết rằng mình chỉ có một con đường duy nhất để vương lên, đó là phải tự học. Và cũng chính nhờ tự học mà tôi được chủ động chọn học những gì sát với thực tế công việc nhất.",2
00000934.wav,Tôi không phải học thêm những cái môn không cần thiết ở trong chương trình đại học. Và một cái khí cảnh quan trọng nữa cũng là cái chủ đề chính trong tập ngày hôm nay mà tôi muốn chia sẻ với các anh chị. Đó là chính nhờ không học đại học mà tôi không bị gián nhãn mình thuộc một cái chuyên môn nào. Bây giờ khi nhìn lại thì đây nó chính là một trong những cái nền tảng quan trọng mà nó đã giúp tôi không bị bó buộc mình vào bất kỳ một cái ngành nghề nào.,2
00000935.wav,"Để từ đó tôi được tự do bước đi trên con đường lập nghiệp của mình. Bây giờ nhìn lại trong suốt cái sự nghiệp của mình cho tới nay thì tôi đã trải qua vô số những cái ngành nghề khác nhau. Từ là những cái công việc đầu tiên như là lắp ráp máy tính, trực phòng internet, cho tới khi được chính thức có một cái công việc ở trong văn phòng là lập trình viên. Rồi sau đó thì được lên quản lý dự án.",2
00000936.wav,Và cũng không ít lần tôi đã rẽ hướng công việc của mình sang những cái ngành nghề hoàn toàn khác như là marketing hay là thiết kế trải nghiệm người dùng. Tiếng Anh nó gọi là UX design. Rồi dần dần tôi lên những cái vị trí quản lý cấp cao hơn. Rồi sau này là làm tư vấn chiến lược cho tới cái công việc hiện tại là cố vấn và đầu tư.,2
00000937.wav,Nghe tới đây thì có thể là có anh chị sẽ nói là nhưng mà ông bà ta ngày xưa vẫn dạy là một nghề cho chính còn hơn chính nghề. Nếu mà cái gì cũng biết nhưng mà không có cái gì ra cái gì thì nó đâu có tốt. Và tất nhiên là chúng ta đang không cổ vũ cho cái khía cạnh này. Hiển nhiên là nếu cái gì cũng làm nhưng là chỉ biết ở trên bề mặt rồi không có đi tới tận cùng của cái chuyên môn đó thì đây nó chưa bao giờ là cái điều mà tôi khuyến khích.,2
00000938.wav,"Cái ý mà tôi muốn nói tới ở đây là tôi luôn tin mỗi con người chúng ta ai cũng có thể có nhiều hơn một khả năng nhất định nào đó. Miễn sao chúng ta chịu khó mày mò tìm hiểu và trao dồi thì tôi tin là ai trong chúng ta cũng có thể chinh phục được nhiều lĩnh vực khác nhau. Như trong trường hợp của tôi, chính bởi vì tôi không học đại học cho nên tôi không có một cái chuyên ngành nhất định nào.",2
00000939.wav,Vô tình tôi không có bị dán bất kỳ một cái nhãn nào là lạp trình viên hay là làm thiết kế hay là làm marketing. Do đó cho nên khi mà lao vào học lạp trình thì càng học lạp trình tôi lại càng tìm thấy cái đam mê. Rồi sau này khi mà chuyển sang làm thiết kế đồ họa hay là thiết kế trải nghiệm người dùng và quản trị sản phẩm thì mỗi lĩnh vực tôi đều cố gắng tìm hiểu sâu nhất và làm tốt nhất có thể ở trong công việc của mình.,2
00000940.wav,Và ít nhiều thì tôi cũng đã được xã hội công nhận là mình làm cái việc đó không quá tệ. Đó là một cái ví dụ để cho chúng ta thấy là chúng ta vẫn có thể làm tốt nhiều lĩnh vực khác nhau. Chứ chúng ta không có nhất thiết là phải gối gọn bản thân mình ở trong một cái chuyên môn nhất định. Tất nhiên là sẽ có những cái lĩnh vực mà sau một thời gian tìm hiểu và trao dồi thì chúng ta nhận ra được là mình thật sự không có năng lực ở trong cái lĩnh vực đó. Nhưng mà không sao cả.,2
00000941.wav,Cái việc mà chúng ta biết mình không thích cái gì đối với tôi thì nó cũng quan trọng như cái việc là chúng ta tìm ra được là mình thích cái gì. Nhưng mà khi mà chúng ta đã tự dán nhãn cho mình là chỉ thuộc một cái lĩnh vực nào đó. Khi đó là chúng ta đã tước mất cái cơ hội để mình có thể tìm ra được những cái đam mê mới. Tìm thêm được những cái lĩnh vực mới mà mình có thể có năng lực. Có thể là có anh chị sẽ nghĩ là đó là do tôi thông minh xuất chúng hay là tôi đặc biệt gì đó.,2
00000942.wav,Nhưng thật sự mà nói thì tôi chưa bao giờ nghĩ mình là một người có năng lực đặc biệt gì xuất chúng. Cái này là tôi nói thật lòng chứ không phải là tôi đang cố tỏ ra khiêm tốn gì. Ngay từ khi còn đi học thì có những cái chủ đề mà các bạn hiểu rất là nhanh. Nhưng mà tôi thì tôi phải hỏi đi hỏi lại cho thật kỹ thì tôi mới hiểu. Rồi sau đó thì tôi phải tìm cách để mà diễn giải nó lại theo cái cách riêng của mình thì nó mới in vô đầu tôi được.,2
00000943.wav,Do đó cho nên tôi chưa bao giờ nghĩ mình là một người xuất chúng hay đặc biệt gì cả. Và với một cái trường hợp bình thường như tôi mà tôi vẫn có thể đi qua được nhiều lĩnh vực và ít nhiều tôi đã làm tốt nhiều hơn một lĩnh vực. Thì tôi tin là nhiều người trong chúng ta cũng sẽ làm được như vậy. Nãy giờ tôi kể cho các anh chị nghe cả một cái câu chuyện dài như vậy là để các anh chị thấy được là chúng ta nên tránh cái việc là tự gián nhãn cho bản thân mình.,2
00000944.wav,"Bởi vì theo gốc nhìn của tôi thì đây nó là một cái việc rất không nên làm, thậm chí nó khá là nguy hiểm. Khi mà chúng ta gián nhãn cho bản thân mình thì tự chúng ta một cách vô thức để phần nào giới hạn bản thân mình lại, không cho mình đi ra khỏi giới hạn của những cái nhãn đó. Có rất nhiều ví dụ cho những cái việc này. Ở đây thì tôi có thể kể điển hình sơ bộ một vài ví dụ như sau.",2
00000945.wav,"Điển hình nhất đó là việc đóng khung ở trong cái việc học ngành nào thì làm ngành đó. Ví dụ học IT thì ra trường chỉ làm IT. Rồi thì chúng ta mặc nhiên dán cái nhãn cho mình là mình là dân IT. Mà không chỉ vậy, kèm theo đó là chúng ta tự dán thêm một loạt những cái nhãn khác do xã hội định nghĩa sẵn.",2
00000946.wav,"Ví dụ như là dân IT thì phải khô khang, rồi đã làm kỹ thuật thì sẽ không giỏi về kinh doanh, không giỏi về bán hàng. Thậm chí là làm kỹ thuật thì phải là những người hơi lập dị và hơi dơ dơ một chút. Tất nhiên là nếu chúng ta không thực sự có năng lực về kinh doanh hay là về bán hàng thì tôi không nói. Nhưng mà tôi luôn tin là đó chỉ là một phần, vẫn còn một phần khá lớn các bạn hoàn toàn có những cái khả năng này.",2
00000947.wav,"Nhưng mà chính bởi vì các bạn tự dán nhãn cho mình, tự định nghĩa cho mình như vậy. Cho nên các bạn vô tình đã triệt tiêu luôn cho mình những cái con đường để trau dồi và phát triển những cái kỹ năng này. Ở trường hợp ngược lại cũng đúng với những anh chị khác, những người làm kinh doanh chẳng hạn. Thì tự động mặc định cho mình là không thể có khả năng trong cái việc tự học về IT hay là về thiết kế. Thật ra thì trên con đường sự nghiệp của mình, tôi đã gặp rất nhiều những cái trường hợp.",2
00000948.wav,"Những người giỏi IT nhưng mà không biết gì về kinh doanh. Và ngược lại, những người giỏi kinh doanh nhưng lại không biết gì về kỹ thuật. Nhưng cũng sẽ có một nhóm những người giỏi IT nhưng lại có thêm những cái kiến thức, những cái kỹ năng về kinh doanh, về tài chính. Và hầu hết những cái trường hợp như vậy, họ đều rất là thành công.",2
00000949.wav,"Và với những trường hợp này, nếu mà ngay từ đầu họ đã tự đóng khung mình là người làm kỹ thuật hay là người làm quản lý, thì vô tình họ đã bỏ lỡ cho mình một cái cơ hội để phát triển bản thân đi xa hơn rất là nhiều. Nhìn rộng ra hơn một chút, chúng ta sẽ thấy là cái việc tự gián nhãn này, nó còn xuất hiện ở nhiều cái khía cạnh khác nhau ở trong cuộc sống, chứ không phải chỉ là ở trong lĩnh vực chuyên môn. Kể cả là ở trong những cái khía cạnh mà không nhiều người nghĩ tới.",2
00000950.wav,"Ví dụ, ở trong cuộc sống vợ chồng, thì người ta hay có xu hướng là tự gián nhãn người vợ là phải thế này, rồi người chồng thì phải thế kia. Người ta hay tự gián nhãn theo những cái công thức có sẵn do xã hội định sẵn. Và hiển nhiên, một khi mà đã là công thức chung, thì nó không thể nào nó đúng ở trong tất cả mọi trường hợp được. Thành ra là nó tạo ra rất là nhiều những cái trường hợp phân sai vai, dẫn tới những cái hậu quả sau này.",2
00000951.wav,"Ví dụ, người ta hay có cái xu hướng gián nhãn người vợ là người phải làm nội trợ, là người quản lý tài chính ở trong gia đình. Đồng ý là phụ nữ sẽ thường có xu hướng lo xa hơn, họ kỹ tính hơn đàn ông. Nhưng hiển nhiên sẽ có những người phụ nữ phóng khoáng, họ không có năng lực về việc quản lý tài chính. Khi đó thì giao cho họ cái việc quản lý tài chính ở trong gia đình, nó cũng không khác gì cái việc là giao cho phòng thiết kế đi quản lý kế toán.",2
